movie_id,title,genres,year,avg_rating,rating_count,tags,tmdb_id,tmdb_title,overview,runtime,release_date,tmdb_vote_average,tmdb_vote_count,director,cast_top3,tmdb_genres,poster_path,popularity
174045,Goon: Last of the Enforcers,['Comedy'],2017.0,4.0,1.0,,336890.0,Goon: Last of the Enforcers,"During a pro lockout, Doug ""The Thug"" Glatt is injured and must choose whether to defend his team against a dangerous new enemy, or be there for his wife as she prepares to give birth to his daughter.",101.0,2017-03-17,5.704,345.0,Jay Baruchel,Seann William Scott|Alison Pill|Marc-André Grondin,Comedy,/mVpqXYZ3X1YYnVQ7aj8jEm88vHS.jpg,1.1296
174053,Black Mirror: White Christmas,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2014.0,4.75,4.0,"['dystopia', 'future', 'interesting', 'jon hamm', 'thought provoking']",,,,,,,,,,,,
174055,Dunkirk,"['Action', 'Drama', 'Thriller', 'War']",2017.0,3.423076923076923,13.0,"['brilliant', 'inspiring', 'tense']",374720.0,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",107.0,2017-07-19,7.5,17457.0,Christopher Nolan,Fionn Whitehead|Tom Hardy|Mark Rylance,War|Action|Drama,/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg,11.1473
174141,Belladonna of Sadness,"['Animation', 'Drama', 'Fantasy']",1973.0,3.5,1.0,,64847.0,Belladonna of Sadness,"An evil feudal lord rapes a village girl on her wedding night and proceeds to ruin her and her husband's lives. After she's eventually banished from her village, the girl makes a pact with the devil to gain magical ability and take revenge.",87.0,1973-06-30,7.363,357.0,Eiichi Yamamoto,Aiko Nagayama|Takao Itō|Tatsuya Nakadai,Animation|Drama|Fantasy,/2okYZVVw7RdMwlOKcAJsQ7Nsrpr.jpg,2.3444
174403,The Putin Interviews,['(no genres listed)'],2017.0,2.5,1.0,,,,,,,,,,,,,
174479,Unedited Footage of a Bear,"['Horror', 'Thriller']",2014.0,4.0,1.0,,312174.0,Unedited Footage of a Bear,This is unedited raw footage of a bear I filmed with my cell phone. I'm not sure what kind of bear this is.,11.0,2014-12-16,7.0,60.0,Ben O'Brien,Kerry Donelli|Jacqueline Donelli|Jackson Manning,Thriller|Horror|Mystery,/eBE8V51zojucBMzTN3DdN9H4Ct9.jpg,0.0845
174551,Obsession,['Comedy'],1965.0,5.0,1.0,,435041.0,Obsession,Student Shurik has just two hours before the beginning of the exam and he has no lectures notes.,31.0,1965-08-16,7.5,37.0,Leonid Gaidai,Aleksandr Demyanenko|Natalya Seleznyova|Vladimir Rautbart,Comedy,/b9Ub71szmURhlbThKy9hwUlMUqC.jpg,0.8849
174681,"Oh, Hello: On Broadway",['Comedy'],2017.0,3.5,1.0,,460822.0,"Oh, Hello on Broadway","Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular Broadway comedy show.",102.0,2017-06-13,6.9,88.0,Michael John Warren,Nick Kroll|John Mulaney|Steve Martin,Comedy|TV Movie,/4sgAcBkhKoazB4xFwiYfWIdLMNf.jpg,0.5186
174727,Good Time,"['Crime', 'Drama']",2017.0,3.0,1.0,,429200.0,Good Time,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",102.0,2017-08-11,7.215,3084.0,Benny Safdie,Robert Pattinson|Benny Safdie|Buddy Duress,Crime|Thriller|Drama,/yE1c9hj5Hf8a9KplAdRdhADqUro.jpg,3.6078
174737,Don Camillo in Moscow,['Comedy'],1965.0,3.0,1.0,,37991.0,Don Camillo in Moscow,Priest Don Camillo blackmails his friendly rival Peppone into letting him join a Communist delegation visiting the Soviet Union.,109.0,1965-09-18,7.1,203.0,Luigi Comencini,Fernandel|Gino Cervi|Graziella Granata,Comedy,/rBNEwPdjy8Ph8MDdYvaxlT1mlIN.jpg,0.6435
174815,The House,['Comedy'],2017.0,3.5,1.0,,345914.0,The House,"When Scott and Kate Johansen’s daughter gets into the college of her dreams it’s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didn’t come through, and they’re now on the hook for tuition they can’t begin to afford. With the help of their friend and neighbor Frank also in need of a major payday they decide to open an illegal casino in his suburban house, risking everything together on a Vegas-style bacchanal where money flows, inhibitions are checked at the door, and all bets are off.",88.0,2017-06-29,5.6,965.0,Andrew J. Cohen,Amy Poehler|Will Ferrell|Jason Mantzoukas,Comedy|Crime,/hkmWkVgirei79bwds23Hr0lWSXS.jpg,1.714
174909,Logan Lucky,['Comedy'],2017.0,4.5,1.0,,399170.0,Logan Lucky,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",119.0,2017-08-17,6.736,3801.0,Steven Soderbergh,Channing Tatum|Adam Driver|Daniel Craig,Comedy|Crime|Action|Drama,/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg,3.7283
175197,The Dark Tower,"['Fantasy', 'Horror', 'Sci-Fi', 'Western']",2017.0,3.5,1.0,,353491.0,The Dark Tower,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,95.0,2017-08-03,5.8,5483.0,Nikolaj Arcel,Idris Elba|Matthew McConaughey|Tom Taylor,Fantasy|Action|Science Fiction,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg,4.3445
175199,Annabelle: Creation,['Horror'],2017.0,4.0,1.0,,396422.0,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",110.0,2017-08-03,6.607,5956.0,David F. Sandberg,Stephanie Sigman|Talitha Eliana Bateman|Lulu Wilson,Horror,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,6.9608
175293,Gena the Crocodile,"['Animation', 'Children']",1969.0,5.0,1.0,,79701.0,Gena the Crocodile,"First animation about Gena and Cheburashka. Gena the Crocodile works as a zoo animal at an urban zoo. Every evening, he returns home to his lonely apartment. Gena gets very tired of playing chess against himself and decides to find some friends to play with. Animals and people respond to advertisements that he posts all around the city. First, a girl named Galya comes with a homeless puppy, who is then followed by Cheburashka. They decide to build a house for all the lonely citizens of the city, but a mischievous old lady, Shapoklyak, tries to stop them in different ways.",20.0,1969-12-30,7.7,114.0,Roman Kachanov,Vasiliy Livanov|Klara Rumyanova|Vladimir Rautbart,Animation|Family,/kw6UmmvqYnaPIdw24WoD83Akfod.jpg,0.9589
175303,It,['Horror'],2017.0,3.333333333333333,9.0,,346364.0,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",135.0,2017-09-06,7.239,20211.0,Andy Muschietti,Jaeden Martell|Jeremy Ray Taylor|Sophia Lillis,Horror|Thriller|Drama,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,20.5518
175387,On the Trail of the Bremen Town Musicians,"['Adventure', 'Animation', 'Children']",1973.0,5.0,1.0,,70061.0,On the Trail of the Bremen Town Musicians,"The King, wanting for his daughter to be found and returned to his castle, hires Detective to carry out the task. He successfully kidnaps and returns Princess back to the kingdom, but Troubadour and his animal friends Bremen Town Musicians hurry to release her.",18.0,1973-02-02,7.0,75.0,Vasiliy Livanov,Muslim Magomayev|Elmira Zherzdeva|Gennadiy Gladkov,Animation|Adventure|Family,/qSBftaHwuK3VdEiGqaK4OQfhKe7.jpg,0.9688
175397,"In the blue sea, in the white foam.","['Animation', 'Children', 'Fantasy']",1984.0,5.0,1.0,,196649.0,"In the Blue Sea, in the White Foam...",Musical fantasy based on Armenian fairy tales.,8.0,1984-06-06,7.0,34.0,Robert Sahakyants,Garri Bardin|Yaroslava Turylyova|Anait Kanachyan,Animation|Family,/ve9D7egY1BLJwQe9cQ67eKHH1Pf.jpg,0.3193
175401,Wolf and Calf,['Animation'],1984.0,4.0,1.0,,91673.0,Wolf and Calf,"One day, the Wolf stole the newborn Calf and brought him home to eat, but regretted it and decided not to eat it, but wait until he grows up. The Wolf becomes attached to the Calf, takes care of him, feeds milk, sings lullabies, reads books. For the sake of the Calf, the Wolf keeps cleanliness - ""children - they can not grow in the mud."" And the Wild Boar, which smokes a cigarette, the Wolf literally drives a rag. Gradually, the Wolf and the Calf are so used to each other that they began to live like a father and son.",10.0,1984-01-01,7.1,31.0,Mikhail Kamenetskiy,Vsevolod Larionov|Oleg Tabakov|Vladimir Vinokur,Animation,/vnWBlrREOXyoHe41MDjDkFt2AVv.jpg,0.958
175431,Bobik Visiting Barbos,"['Animation', 'Comedy']",1977.0,5.0,1.0,,72199.0,Bobik Visiting Barbos,"Two dogs, one stray the other well-off, become friends.",10.0,1977-01-01,7.2,63.0,Vladimir Popov,Yuriy Nikulin|Oleg Tabakov,Animation|Comedy,/mYwsnHZnQuM4D1qCeRwYUgJMp8Y.jpg,1.1512
175435,The Magic Ring,"['Animation', 'Fantasy']",1982.0,4.5,1.0,,,,,,,,,,,,,
175475,The Emoji Movie,"['Animation', 'Children', 'Comedy']",2017.0,0.5,1.0,,378236.0,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",86.0,2017-07-23,5.4,3297.0,Tony Leondis,T.J. Miller|James Corden|Anna Faris,Animation|Family|Comedy,/60bTx5z9zL1AqCjZ0gmWoRMJ6Bb.jpg,19.9621
175485,Death Note,"['Horror', 'Thriller']",2017.0,1.6666666666666667,3.0,,351460.0,Death Note,"Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class.",101.0,2017-08-25,4.265,4098.0,Adam Wingard,Nat Wolff|LaKeith Stanfield|Margaret Qualley,Crime|Fantasy|Horror,/8xRQ0KG9ZZzjEiFa5fgEaTKhc0d.jpg,4.2781
175569,Wind River,"['Action', 'Crime', 'Mystery', 'Thriller']",2017.0,3.4,5.0,,395834.0,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,107.0,2017-08-03,7.4,5715.0,Taylor Sheridan,Jeremy Renner|Elizabeth Olsen|Gil Birmingham,Crime|Mystery|Drama|Thriller,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,7.494
175577,Rory Scovel Tries Stand-Up for the First Time,['Comedy'],2017.0,1.5,1.0,,461634.0,Rory Scovel Tries Stand-Up for the First Time,"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song.""",66.0,2017-06-20,7.2,20.0,Scott Moran,Rory Scovel|Jack White,Comedy,/lGQp2uymuoOpvZmSpGnNA1pBLh4.jpg,0.1626
175585,Shot Caller,"['Action', 'Crime', 'Drama', 'Thriller']",2017.0,3.5,1.0,,339692.0,Shot Caller,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,121.0,2017-07-07,6.955,2207.0,Ric Roman Waugh,Nikolaj Coster-Waldau|Omari Hardwick|Jon Bernthal,Crime|Drama|Thriller,/qLmLz2wtyYvmW8Ult3l2ngOnW8v.jpg,5.1032
175661,The Hitman's Bodyguard,"['Action', 'Comedy']",2017.0,2.6666666666666665,3.0,,390043.0,The Hitman's Bodyguard,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",118.0,2017-08-16,6.9,6613.0,Patrick Hughes,Ryan Reynolds|Samuel L. Jackson|Gary Oldman,Action|Comedy|Crime|Thriller,/5CGjlz2vyBhW5xHW4eNOZIdgzYq.jpg,5.8476
175693,Rick and Morty: State of Georgia Vs. Denver Fenton Allen,"['Comedy', 'Crime']",2016.0,2.5,1.0,,,,,,,,,,,,,
175705,Themroc,"['Comedy', 'Horror']",1973.0,3.5,1.0,,7014.0,Themroc,"Themroc, a bachelor house painter living at home with his mother, leads a sad and colorless life. One day, after a run-in with his boss, he rebels. He wrecks his apartment, rejects every facet of bourgeois life, and begins acting like an urban, modern-day Neanderthal.",104.0,1973-03-01,6.5,53.0,Claude Faraldo,Michel Piccoli|Miou-Miou|Béatrice Romand,Comedy,/AdfWdOiMWMwYQtVAWDyHpHvWifX.jpg,0.7197
175707,A German Life,['Documentary'],2016.0,3.0,1.0,,411516.0,A German Life,"Brunhilde Pomsel was a stenographer for Nazi Propaganda Minister Joseph Goebbels. Many people think that the dangers of fascism have been overcome, but she makes it clear that this is not the case.",109.0,2016-10-15,6.5,12.0,Christian Krönes,Brunhilde Pomsel,Documentary,/g8jJexYyjuDP2TvrmWlvXcmBVJ0.jpg,0.0687
175743,Self-criticism of a Bourgeois Dog,['Comedy'],2017.0,3.0,1.0,,433410.0,Self-Criticism of a Bourgeois Dog,"The story of the dog from the title, who in a frame narrative explains how he came to be transformed from an unemployed communist filmmaker into a canine with a philosophical bent.  Unable to finance his new project, young Berlin-based director Julian tells foreign exchange student Camille that his job in the countryside is research for an upcoming film. When Camille offers to help, he is forced to uphold the lie. The plantation isn’t the proletarian idyll he had hoped for, but fortunately the reincarnation of Francis of Assisi provides spiritual insight and a new aim in life.",99.0,2017-01-29,6.6,9.0,Julian Radlmaier,Julian Radlmaier|Deragh Campbell|Beniamin Forthi,Comedy,/uAW4PUgiafKGPXUfn0gr3Qr096p.jpg,0.0953
175781,Der Herr Karl,['Comedy'],1961.0,3.0,1.0,,28469.0,Der Herr Karl,"The antihero ""Mr. Karl"" tells a ""young person"", the viewer, his life story while he sits at work in the warehouse of a delicatessen. The narrator increasingly turns out to be an opportunistic follower from the petty-bourgeois milieu, who maneuvered his way through life in the changing course of Austrian history from the end of the First World War to the end of the occupation in the 1950s.",60.0,1967-01-01,8.4,11.0,Erich Neuberg,Helmut Qualtinger,Comedy,/gwycJX3BZvLpS33OtoJl5kjnXLk.jpg,0.2113
176051,LEGO DC Super Hero Girls: Brain Drain,['Animation'],2017.0,3.5,1.0,,460135.0,LEGO DC Super Hero Girls: Brain Drain,"When Supergirl, Wonder Woman, Batgirl, Bumblebee and Katana suddenly realize they cannot remember a single moment from their Monday at Super Hero High, the young DC Super Heroes spring into sleuthing action! Suspecting foul-play, they band together to retrace their steps and uncover the mystery of who exactly stole their memories – and what nefarious plan might be afoot?",75.0,2017-07-12,6.413,52.0,Todd Grimes,Grey DeLisle|Tara Strong|Anais Fairweather,Animation,/niLX2txdI5GlVowJlnb5Hr26QpK.jpg,0.9047
176101,Kingsman: The Golden Circle,"['Action', 'Adventure', 'Comedy']",2017.0,3.0625,8.0,,343668.0,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",141.0,2017-09-20,6.946,11065.0,Matthew Vaughn,Taron Egerton|Colin Firth|Julianne Moore,Action|Adventure|Comedy|Crime,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,7.5353
176329,Ari Shaffir: Double Negative,['Comedy'],2017.0,4.0,1.0,,,,,,,,,,,,,
176371,Blade Runner 2049,['Sci-Fi'],2017.0,3.8055555555555554,18.0,"['atmospheric', 'beautiful', 'cinematography', 'dark', 'dreamlike', 'existentialism', 'moody', 'philosophical']",335984.0,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",164.0,2017-10-04,7.591,14977.0,Denis Villeneuve,Ryan Gosling|Harrison Ford|Ana de Armas,Science Fiction|Drama,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,33.0197
176389,The Nut Job 2: Nutty by Nature,"['Adventure', 'Animation', 'Children', 'Comedy']",2017.0,2.0,1.0,,335777.0,The Nut Job 2: Nutty by Nature,"When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park.",91.0,2017-08-11,6.1,462.0,Cal Brunker,Will Arnett|Maya Rudolph|Bobby Cannavale,Animation|Family|Adventure|Comedy,/xOfdQHNF9TlrdujyAjiKfUhxSXy.jpg,2.3313
176413,Bliss,['Drama'],2012.0,4.5,1.0,,131244.0,Bliss,"Two young people in Berlin, a refugee and a homeless punk, form a relationship.",108.0,2012-02-22,5.4,14.0,Doris Dörrie,Alba Rohrwacher|Vinzenz Kiefer|Andrea Sawatzki,Drama,/rwV9C36GHI1PrCvTAKOtvlcQWjM.jpg,0.7324
176415,Alles Inklusive,"['Comedy', 'Drama']",2014.0,3.5,1.0,,258357.0,The Whole Shebang,"After a series of catastrophically failed marriages, Apple is single again. Blame on Apple's attachment is in her opinion, her mother Ingrid. Because this Apple has punished not only with her hippie name, but was in every way a raven mother. When Ingrid spends an All Inclusive vacation in Spain, her mother and daughter are confronted with a dramatic event from their past.",119.0,2014-03-06,4.5,13.0,Doris Dörrie,Hannelore Elsner|Nadja Uhl|Hinnerk Schönemann,Drama|Comedy,/wH44amLQxrcFFeqr3y4JAQ54utk.jpg,0.3267
176419,Mother!,"['Drama', 'Horror', 'Mystery', 'Thriller']",2017.0,3.25,2.0,"['allegorical', 'uncomfortable', 'unsettling']",381283.0,mother!,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",121.0,2017-09-13,6.962,7051.0,Darren Aronofsky,Jennifer Lawrence|Javier Bardem|Ed Harris,Horror|Drama,/fjny9chXPx69ln1LMJxbwi5yHMt.jpg,6.0792
